nonfluent: MAXCAP[$t1],nonfluent: MAXCAP[$t2],nonfluent: MAXCAP[$t3],nonfluent: MAXCAP[$t4],nonfluent: MAXCAP[$sea],nonfluent: RAIN[$t1],nonfluent: RAIN[$t2],nonfluent: RAIN[$t3],nonfluent: RAIN[$t4],nonfluent: RAIN[$sea],nonfluent: DOWNSTREAM[$t1| $t1],nonfluent: DOWNSTREAM[$t1| $t2],nonfluent: DOWNSTREAM[$t1| $t3],nonfluent: DOWNSTREAM[$t1| $t4],nonfluent: DOWNSTREAM[$t1| $sea],nonfluent: DOWNSTREAM[$t2| $t1],nonfluent: DOWNSTREAM[$t2| $t2],nonfluent: DOWNSTREAM[$t2| $t3],nonfluent: DOWNSTREAM[$t2| $t4],nonfluent: DOWNSTREAM[$t2| $sea],nonfluent: DOWNSTREAM[$t3| $t1],nonfluent: DOWNSTREAM[$t3| $t2],nonfluent: DOWNSTREAM[$t3| $t3],nonfluent: DOWNSTREAM[$t3| $t4],nonfluent: DOWNSTREAM[$t3| $sea],nonfluent: DOWNSTREAM[$t4| $t1],nonfluent: DOWNSTREAM[$t4| $t2],nonfluent: DOWNSTREAM[$t4| $t3],nonfluent: DOWNSTREAM[$t4| $t4],nonfluent: DOWNSTREAM[$t4| $sea],nonfluent: DOWNSTREAM[$sea| $t1],nonfluent: DOWNSTREAM[$sea| $t2],nonfluent: DOWNSTREAM[$sea| $t3],nonfluent: DOWNSTREAM[$sea| $t4],nonfluent: DOWNSTREAM[$sea| $sea],nonfluent: HIGH_BOUND[$t1],nonfluent: HIGH_BOUND[$t2],nonfluent: HIGH_BOUND[$t3],nonfluent: HIGH_BOUND[$t4],nonfluent: HIGH_BOUND[$sea],nonfluent: LOW_BOUND[$t1],nonfluent: LOW_BOUND[$t2],nonfluent: LOW_BOUND[$t3],nonfluent: LOW_BOUND[$t4],nonfluent: LOW_BOUND[$sea],action: flow[$t1],action: flow[$t2],action: flow[$t3],action: flow[$t4],action: flow[$sea],states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.03964932901206107,8.297876903953949,37.28221400132135,67.39784718842454,0.0,31.83896165150047,36.42760338130999,60.11492962412447,236.11863917859424,1310.4998661644709
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.803639598926429,8.602533934113788,11.320355669690521,208.66380339820466,0.0,36.799312322488404,38.16937580636811,51.13059252675707,236.00300599149102,1382.8977133528954
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.27428054238948,11.372449772311294,32.42378527305537,36.0689421901836,0.0,31.995672723561974,49.37048147118075,68.41277079118034,68.65955826297687,1596.5615167511
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.9726749580637857,31.3773507959823,30.905051789897737,5.342373864701861,0.0,31.721392181172494,53.272312241258945,67.36143529043626,95.01440134584865,1637.6304589412837
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.881502793182004,4.331479097700256,48.94561127828314,2.010292758097046,0.0,32.748717223108706,35.867636403340434,87.83373429652082,150.57707927104454,1647.9728328059855
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.489858252206078,23.158928820495678,30.03291303062414,70.3116583390377,0.0,31.8672144299267,47.41766009882218,63.21960211593793,227.51239779123063,1654.9831255640825
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.977885691992579,11.386979874978664,29.368639216219893,3.0390504456267085,0.0,27.37735617772063,43.748589530532584,76.34561790580946,217.23365248281706,1730.29478390312
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.868968431920568,1.9004825835481793,31.290634974655273,250.9926578538446,0.0,31.39947048572805,43.339495347546496,78.36395856456824,273.56324125341024,1738.333834348747
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.87218163131176,30.19485192584831,42.74716237283751,60.39770896378767,0.0,29.530502053807478,58.307981195918885,68.97380617346114,83.86121837422091,1994.3264922025915
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.0454116284427935,23.460259525938707,50.31656255461676,34.249389302177995,0.0,26.65832042249572,45.985310901382334,76.42149572647195,96.21067178327075,2059.7242011663793
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.1581942741392695,11.47256675839774,36.13646071611345,68.19915996323802,0.0,26.612908794052927,37.57046300388642,69.56519269779389,142.2778450357095,2098.973590468557
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.4185204952779544,8.602589387002956,3.952584760711253,13.082893068982878,0.0,27.454714519913658,40.256090519627946,64.90129874007818,140.21514578858495,2172.172750431795
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.62168572235746,8.79642038901556,29.88643786760325,122.95806924809159,0.0,31.036194024635705,43.07202162790294,89.55130336636988,161.08483748031333,2190.2556435007778
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.631706897723261,29.547312865724173,50.189882617415,61.32748409840475,0.0,30.414508302278243,49.897286961244845,88.4612858877822,98.01320609982498,2318.2137127488695
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.394665123266814,13.360334922112253,60.79737604880142,70.25162768907535,0.0,28.78280140455498,36.981680993243934,87.81871613609137,116.87560461883521,2384.5411968472745
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.0020694988812462,1.7665147592236028,23.046599378259543,112.27571273487538,0.0,30.388136281288165,37.016011194398494,60.3816750094022,137.4213529785613,2459.79282453635
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.3061275071283798,21.069429892389646,17.790759893435688,54.47660473324402,0.0,34.38606678240692,46.25156593405614,59.10159039036626,78.19223962194545,2577.0685372712255
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.829246071344116,6.1200368031808745,20.84975265781866,3.7915793843113335,0.0,36.07993927527854,38.488263548794876,82.38026038932021,71.50639478213712,2636.5451420044697
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.3970634221574674,13.894524040389975,57.41326815409407,33.102333408456765,0.0,33.250693203934425,50.19747281695812,87.65054453468244,118.56456805564444,2645.336721388781
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.12975375193123725,15.826519727140624,34.81848181377862,129.88617675193245,0.0,34.85362978177696,49.70001219872561,64.13180042097835,172.87550280128175,2683.4390547972375
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.248353150862211,18.85810695128577,44.03717322828251,26.034883334614225,0.0,39.72387602984572,44.00324622351622,65.13983833434035,107.80780786312792,2818.32523154917
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,13.078411287586986,21.212861924110268,19.9915447631306,114.5977888065147,0.0,35.47552287898351,44.39349242309267,59.96077205734361,155.8100977567962,2849.3601148837843
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.5711888870999701,4.82580506031475,34.89917716116338,52.6708778221417,0.0,27.397111591396524,46.259041786569384,81.18208921832327,91.20385371341212,2968.9579036902987
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.407598110861877,31.376751503994235,41.85152496380151,58.956002043303535,0.0,31.825922704296552,52.004425613354606,71.10871711747464,103.43215305243379,3026.6287815124406
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,7.267176128878143,8.506039287679341,5.864086191675549,50.767700627297636,0.0,35.418324593434676,32.03527222022225,80.63394365766737,116.32767597293177,3090.5847835557443
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.26710770695566,5.265189035105785,74.79658471591299,41.62961991265532,0.0,33.151148464556535,40.796409061421045,103.27589675367116,101.4240615373097,3146.3524841830417
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.872718899510485,12.407507067218825,15.796740870372675,48.01911830773297,0.0,34.88404075760087,48.79832773327092,53.74450107286396,164.59102634056734,3192.982104095697
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.3606820781864567,19.7413505055049,24.57307239957072,108.13437470337146,0.0,31.011321858090387,55.26353956556258,70.35526726971011,162.36864890320703,3246.0012224034303
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,11.455538393348373,6.751311540323322,58.607683460997244,5.68613375039067,0.0,35.650639779903926,45.88287113824414,85.52354537564429,108.80734659940629,3359.135597106802
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.3757440276547945,25.097000772811345,5.994042118939881,7.401928444444215,0.0,29.195101386555553,60.58709799126919,53.66717345497037,191.72889631001286,3369.8217308571925
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.369300363210096,15.008482087639711,24.57603357049628,79.17673187245093,0.0,30.819357358900756,48.865841246112645,92.77013210884182,220.32100998450852,3382.223659301637
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.8892859481801363,5.950533054098161,33.190415183641434,165.7386536120264,0.0,31.450056995690666,48.226659521683025,103.20258062598525,195.72031168255387,3466.400391174088
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.4680036893236938,24.058711793829396,73.451907450266,33.45500194737336,0.0,32.56077104751053,56.165412415765005,95.96269849644197,93.1720732541689,3637.1390447861145
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,8.120551781316728,19.702590264522456,12.923608998347431,104.12313148478566,0.0,37.09276735818683,42.5747043112593,66.56950284000536,163.16897875706155,3675.5940467334876
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.870190015447059,9.420605512745647,38.03197820991717,10.792607691323141,0.0,33.972215576870106,40.992665828053575,93.34848410618038,101.96945627062333,3784.717178218273
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,6.179130941582008,20.500739136276728,12.529667259155655,34.11248093344523,0.0,35.10202556142305,45.44225033075499,84.73711140900886,159.20882678921734,3800.5097859095963
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.948264289672754,0.9629165608119171,26.109563762077954,83.55153584765942,0.0,33.92289461984104,41.12064213606027,112.70818328612992,167.62601311492776,3839.6222668430414
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,17.21628792705861,22.236139660402376,8.676227130428511,24.5480479923457,0.0,37.97463033016828,51.105989864921106,107.56153608486389,140.1840410293463,3928.173802690701
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.3907143907132085,21.314169694909385,1.5154042461163078,90.66786040833095,0.0,25.758342403109673,56.086138131577336,141.12144861483776,154.31222016742913,3957.721850683047
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.231288643673842,23.626655642138488,71.51169100798413,22.23489640290058,0.0,25.367628012396466,50.16268282738117,180.92021406363085,95.15976400521448,4053.3897110913776
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.07717920591149213,0.700726783310309,125.88194351746678,24.774054533361465,0.0,29.136339368722624,37.76731582891652,153.03517869778523,174.43655861029802,4080.6246074942783
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,13.084347382990469,3.5132507734730214,3.8304796944678667,69.98912218946748,0.0,34.05916016281113,47.143768251517706,47.853961963628755,305.5444475944033,4110.39866202764
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.4068693761874294,11.47769554601977,21.26072865413801,238.51774424154792,0.0,25.974812779820663,66.71486486103515,67.53673304263391,269.3858050994037,4185.387784217108
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,0.3147420744063495,44.37080420774386,9.06311627427364,15.145488049266651,0.0,29.567943403633233,66.64403869120281,77.75369993451568,82.12878951199377,4428.905528458656
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.007531493368311,12.285513731972355,96.915109893482,32.756607933751155,0.0,34.25320132922689,32.5879765578653,133.0613878679859,106.04641773700077,4449.051016507922
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.880330314012956,0.3831114260175322,26.412289139491374,177.49279553948057,0.0,36.24566983585858,33.30999431926125,68.43179170647626,200.2049196967316,4486.807624441673
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.167474200572462,9.473817249572834,10.915030491900527,58.11261232985034,0.0,38.36533952184562,45.80721320725667,62.40261399300242,79.1244132967424,4669.300419981154
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,9.119424020381574,10.483277174163458,6.537582408615488,4.661857669581284,0.0,39.197865321273156,50.500870158256305,80.96140075067473,61.92683145879259,4732.413032311004
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.5026058487817444,34.54697566544909,12.979163078398956,51.64384205499185,0.0,35.07844130089158,59.137017004474416,104.9070955162227,93.8025561978268,4742.074889980585
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,16.07998058460632,9.239065814248894,113.70271114838421,62.617532955760716,0.0,36.57583545210984,38.092647187807074,146.47490810327284,85.13787722123391,4798.718732035577
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,2.4383876821023676,18.972278106807124,39.352524944981354,137.0804377940877,0.0,25.49585486750352,54.9335619581645,62.011262769137524,166.2230554138574,4866.336264991338
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.8091244589396815,19.01175615214788,20.007423292630133,24.206052696819956,0.0,28.057467185401155,48.399671533459745,61.63101593096329,98.49514256475106,5008.4167027854255
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.6644689275871083,6.403230738422392,15.461512062378327,21.44374893925802,0.0,28.24834272646147,44.19703984025155,80.63534879048103,124.29651316056125,5037.622755482245
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,10.036193582284085,26.49274727953018,15.663741984298683,79.38321255431947,0.0,31.583873798874365,49.45827802941626,91.5770674665251,148.31427628368152,5064.066504421503
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.413158455570207,5.399468926780034,9.729201869758477,59.624237945926076,0.0,26.54768021659028,43.00172433217017,122.40607276175659,114.59480571366073,5148.449716975822
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,1.8960722682544566,13.502477397016238,107.55307261766434,28.725272344841677,0.0,27.134521761020075,52.015413860960344,138.07633981877817,94.69976963749312,5213.073954921749
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.0635960822366965,11.276310471321935,4.169978419787502,82.28604902255138,0.0,30.238449492765618,50.409008732198565,64.02574459813006,203.52756991031578,5246.799227266591
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,3.792027763592954,18.55240053991286,34.75454915306375,85.46068925972122,0.0,32.17485341052892,52.19629434311333,91.1320766496645,155.4114993075519,5334.085276289142
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,4.010804235541738,27.3458941443029,22.355741342461453,55.8511804729091,0.0,33.38282564693596,47.435921566793425,94.92992803651362,134.70535920089443,5424.545965548863
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,11.337937175784509,9.019414577165138,54.70499194474366,58.29524263868535,0.0,34.37202141139422,34.10083165803226,119.92008083835506,131.20992007044677,5485.397146021772
100.0,200.0,400.0,500.0,10000.0,5.0,10.0,20.0,30.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,180.0,380.0,480.0,8000.0,20.0,20.0,20.0,20.0,20.0,5.9976162532102535,20.315261837944774,62.20614681206136,65.87180370598746,0.0,28.03408423560971,46.41935425665164,94.23450347077654,157.61966937650507,5548.692388660457
